mapName,roundNum,ctScore,tScore,ctTeam,tTeam,ctFreezeTimeEndEqVal,ctRoundStartEqVal,ctBuyType,tFreezeTimeEndEqVal,tRoundStartEqVal,tBuyType,winnerSide
de_overpass,12,6,5,LDLC,ex-Copenhagen Flames,28950,20800,Full Buy,11050,1000,Semi Buy,0
de_vertigo,28,12,15,AGO esports,PGE Turów,31550,16950,Full Buy,7200,1000,Semi Eco,0
de_inferno,23,11,13,Looking4Org,Copenhagen Flames,32050,22250,Full Buy,26800,1000,Full Buy,1
de_inferno,3,2,0,Copenhagen Flames,Looking4Org,27400,15600,Full Buy,21200,1000,Full Buy,0
de_ancient,9,6,2,Nouns Esports,BHOP Esports,31350,18150,Full Buy,27150,1000,Full Buy,0
de_mirage,13,5,7,Entropiq,9 Pandas Esport,29300,1000,Full Buy,27850,20050,Full Buy,0
de_inferno,13,7,5,9z,W7M Academy,31150,16550,Full Buy,5150,1000,Semi Eco,1
de_mirage,13,7,5,Bravado Gaming,Nixuh,5650,4350,Semi Eco,26550,6750,Full Buy,0
de_ancient,30,15,14,Nixuh,DNMK,19350,1000,Semi Buy,27950,15650,Full Buy,1
de_mirage,16,6,9,Sampi,Zero Tenacity,4250,1000,Full Eco,4000,1000,Full Eco,1
de_ancient,24,11,12,BHOP Esports,Nouns Esports,30700,16000,Full Buy,24700,1000,Full Buy,0
de_ancient,5,3,1,Illuminar Gaming,PGE Turów,9700,1000,Semi Eco,26350,11350,Full Buy,0
de_ancient,6,4,1,BIG Academy,Ignis Serpens,27600,14150,Full Buy,22300,1000,Full Buy,1
de_inferno,19,8,10,W7M Academy,MIBR,28100,1000,Full Buy,24500,7900,Full Buy,1
de_inferno,15,8,6,Party Astronauts,Snakes Den,29500,13450,Full Buy,24350,1000,Full Buy,1
de_overpass,16,5,10,CPH Flames,EX-HNRS,4200,1000,Full Eco,4300,1000,Full Eco,0
de_nuke,18,9,8,Zero Tenacity,Sampi,6100,6000,Semi Eco,21600,14850,Full Buy,0
de_mirage,15,6,8,Goliath Gaming,Nixuh,26450,1000,Full Buy,27650,14250,Full Buy,1
de_anubis,19,5,13,Coalesce,Looking4Org,27450,1000,Full Buy,24600,22200,Full Buy,0
de_inferno,14,9,4,Bravado Gaming,Nixuh,31050,20200,Full Buy,4650,1000,Full Eco,1
de_anubis,16,9,6,paiN,Cloud9,3750,1000,Full Eco,4050,1000,Full Eco,1
de_ancient,26,10,15,Looking4Org,Sangal,16600,6750,Semi Buy,27150,11450,Full Buy,0
de_nuke,2,0,1,Viperio,EX-HNRS,10300,1000,Semi Buy,20450,3600,Full Buy,0
de_vertigo,9,2,6,EX-HNRS,Viperio,30250,19850,Full Buy,22700,1000,Full Buy,1
de_ancient,6,1,4,VYBN,DNMK,29600,16500,Full Buy,22400,1000,Full Buy,0
de_anubis,16,9,6,yologang420,Cryptova,4250,1000,Full Eco,4100,1000,Full Eco,1
de_ancient,15,13,1,HEROIC,NAVI,30300,9700,Full Buy,24400,1000,Full Buy,1
de_vertigo,18,5,12,VYBN,Bravado Gaming,23200,1000,Full Buy,19450,15300,Semi Buy,0
de_ancient,6,5,0,Ninjas in Pyjamas,NAVI,30750,24150,Full Buy,21700,1000,Full Buy,0
de_inferno,7,5,1,SOLID,w7m Academy,28500,7750,Full Buy,27250,15650,Full Buy,0
de_inferno,8,3,4,Paqueta Gaming,W7M Academy,27700,6700,Full Buy,26950,17850,Full Buy,0
de_mirage,5,0,4,iNation,9 Pandas Esport,8450,1000,Semi Eco,27350,1000,Full Buy,1
de_mirage,26,10,15,G2 Esports,Vitality,13600,1000,Semi Buy,27450,14850,Full Buy,1
de_overpass,2,0,1,paiN Academy,BESTIA,11500,1000,Semi Buy,17400,1050,Semi Buy,0
de_mirage,16,8,7,Wildcard,Strife,4300,1000,Full Eco,4200,1000,Full Eco,0
de_vertigo,10,5,4,VYBN,NIBBLE,25500,1000,Full Buy,25700,17000,Full Buy,1
de_overpass,5,1,3,The MongolZ,Imperial Sportsbet,28550,18650,Full Buy,25600,5800,Full Buy,1
de_mirage,6,4,1,HEROIC,The MongolZ,29250,18950,Full Buy,23200,1000,Full Buy,0
de_nuke,31,15,15,Zero Tenacity,Sampi,31000,1000,Full Buy,27550,1000,Full Buy,0
de_overpass,21,12,8,Copenhagen Flames,Ignis Serpens,29700,15400,Full Buy,22550,1000,Full Buy,1
de_ancient,11,9,1,Bravado Gaming,VYBN,31750,16850,Full Buy,26350,1000,Full Buy,1
de_overpass,12,5,6,Party Astronauts,Nouns Esports,28300,11450,Full Buy,22700,14150,Full Buy,0
de_vertigo,14,8,5,BIG,paiN,30500,18900,Full Buy,27150,1000,Full Buy,0
de_ancient,26,13,12,Nixuh,DNMK,31750,22450,Full Buy,24350,1000,Full Buy,1
de_overpass,4,3,0,Wildcard,Limitless,30550,5600,Full Buy,20100,1000,Full Buy,1
de_overpass,5,4,0,Wildcard,Limitless,30950,21150,Full Buy,7350,1000,Semi Eco,0
de_overpass,6,4,1,Party Astronauts,Strife,30650,25150,Full Buy,25800,1000,Full Buy,1
de_ancient,23,14,8,MIBR Academy,ex-Corinthians,28500,3800,Full Buy,27150,11550,Full Buy,0
de_vertigo,2,1,0,ENCE,Cloud9,18300,1050,Semi Buy,2600,1000,Full Eco,1
de_anubis,12,6,5,9 Pandas Esport,iNation,28650,5050,Full Buy,27450,16050,Full Buy,0
de_ancient,2,1,0,NIBBLE,VYBN,20450,2700,Full Buy,15750,1000,Semi Buy,1
de_inferno,1,0,0,9 Pandas Esport,Websterz,5350,1000,Semi Eco,4300,1000,Full Eco,0
de_inferno,24,10,13,Nixuh,Bravado Gaming,23250,4950,Full Buy,23950,10450,Full Buy,1
de_vertigo,10,3,6,SELECAO,Team Solid,27700,17300,Full Buy,27650,7850,Full Buy,0
de_vertigo,5,1,3,Corinthians CDS,B4 Demons,27650,18000,Full Buy,27100,21700,Full Buy,0
de_vertigo,3,0,2,Bravado Gaming,Nixuh,2300,1000,Full Eco,17250,3800,Semi Buy,0
de_vertigo,10,1,8,PACT,Team Singularity,11050,1000,Semi Buy,28050,11650,Full Buy,0
de_mirage,9,6,4,atputies,wolsung,24300,19200,Full Buy,25250,1000,Full Buy,0
de_overpass,6,4,1,WITHOUTWARNING,Evil Geniuses,30400,16350,Full Buy,28750,6600,Full Buy,1
de_mirage,14,7,6,Party Astronauts,ATK,28050,22450,Full Buy,26300,1000,Full Buy,1
de_ancient,21,13,7,PROSPECTS,9 Pandas,30250,21150,Full Buy,1400,1000,Full Eco,1
de_ancient,1,0,0,Red Ded Redemption,Shimmer,4000,1000,Full Eco,4800,1000,Full Eco,1
de_mirage,2,1,0,ATK,joker,20550,2400,Full Buy,1700,1000,Full Eco,1
de_nuke,30,14,15,TropiCaos,W7M Academy,29200,11650,Full Buy,25400,1000,Full Buy,0
de_mirage,6,2,3,Goliath Gaming,Nixuh,5350,4850,Semi Eco,27450,14950,Full Buy,0
de_vertigo,6,2,3,ATK,Party Astronauts,29550,16700,Full Buy,2450,1000,Full Eco,1
de_mirage,4,0,3,Party Astronauts,Nouns Esports,28900,4200,Full Buy,21200,1000,Full Buy,0
de_vertigo,6,2,3,Vitality,9INE,22850,1000,Full Buy,26000,23000,Full Buy,0
de_ancient,16,6,9,Shimmer,Red Ded Redemption,4100,1000,Full Eco,4450,1000,Full Eco,0
de_inferno,23,14,8,NIP,Astralis W,29050,12750,Full Buy,28050,9400,Full Buy,0
de_overpass,9,4,4,The MongolZ,HEROIC,12250,1000,Semi Buy,25050,11250,Full Buy,0
de_nuke,18,7,10,LDLC,ex-Copenhagen Flames,16600,8750,Semi Buy,22850,7150,Full Buy,1
de_nuke,29,13,15,Take Flyte,Wildcard,29950,14600,Full Buy,24500,1000,Full Buy,0
de_mirage,22,10,11,9 Pandas Esport,Entropiq,1100,1000,Full Eco,27750,19750,Full Buy,0
de_ancient,5,0,4,B4 Demons,WINDINGOgg,5650,1000,Semi Eco,27250,11150,Full Buy,0
de_vertigo,4,0,3,MIBR Academy,ex-Corinthians,26200,1300,Full Buy,25500,18100,Full Buy,1
de_inferno,5,0,4,G2 Esports,The MongolZ,8650,1000,Semi Eco,27350,14550,Full Buy,1
de_overpass,7,1,5,BHOP Esports,Nouns Esports,29400,12700,Full Buy,25400,1000,Full Buy,0
de_ancient,2,1,0,Iron Branch,EX-HNRS,18500,2700,Semi Buy,1300,1000,Full Eco,1
de_inferno,5,1,3,Endpoint CeX,KS,30650,21850,Full Buy,25950,1000,Full Buy,0
de_ancient,29,15,13,Nixuh,DNMK,31400,1000,Full Buy,27150,16250,Full Buy,0
de_inferno,7,2,4,9 Pandas,Astralis Talent,1000,1000,Full Eco,24150,5400,Full Buy,0
de_inferno,19,5,13,Eternal Fire AC,9 Pandas Esport,27850,10600,Full Buy,24800,1000,Full Buy,0
de_ancient,8,2,5,WITHOUTWARNING,MIBR,25000,1000,Full Buy,27850,20150,Full Buy,0
de_inferno,9,3,5,BESTIA,w7m Academy,29150,13700,Full Buy,25200,1000,Full Buy,0
de_overpass,13,9,3,HEROIC,Ninjas in Pyjamas,28400,9500,Full Buy,28350,10400,Full Buy,0
de_overpass,14,11,2,Wildcard,Limitless,31650,28650,Full Buy,25300,1000,Full Buy,1
de_inferno,6,4,1,Bravado Gaming,Royalty,30700,6200,Full Buy,27550,19650,Full Buy,1
de_inferno,7,1,5,Bravado Gaming,Nixuh,30000,20250,Full Buy,24650,1000,Full Buy,1
de_vertigo,5,0,4,Bravado Gaming,Nixuh,10050,4900,Semi Buy,25600,4700,Full Buy,0
de_mirage,24,8,15,Take Flyte,Party Astronauts,28750,11050,Full Buy,22650,1000,Full Buy,1
de_inferno,7,1,5,Looking4Org,Sangal,28750,2250,Full Buy,27550,22250,Full Buy,1
de_inferno,8,4,3,MIBR,w7m Academy,31850,22650,Full Buy,3150,1000,Full Eco,1
de_inferno,13,6,6,Limitless,Wildcard,31150,20250,Full Buy,1100,1000,Full Eco,1
de_overpass,11,6,4,VISU Gaming,ALTERNATE aTTaX,28900,16600,Full Buy,25600,20400,Full Buy,0
de_nuke,18,7,10,Spirit Academy,forZe-,6600,1000,Semi Eco,23400,11500,Full Buy,1
de_overpass,18,10,7,Wildcard,Limitless,21000,11400,Full Buy,2000,1000,Full Eco,1
de_vertigo,17,8,8,BIG Academy,Ignis Serpens,20150,1850,Full Buy,1200,1000,Full Eco,1
de_nuke,12,1,10,Team Mystique,ATK,18750,1000,Semi Buy,27650,20350,Full Buy,0
de_nuke,2,1,0,Team Singularity,PACT,19600,2250,Semi Buy,8100,1000,Semi Eco,1
de_overpass,11,8,2,Astralis,Spirit,30550,4700,Full Buy,27450,6700,Full Buy,1
de_ancient,6,3,2,Copenhagen Flames,Ignis Serpens,10400,1000,Semi Buy,23450,4700,Full Buy,1
de_ancient,10,4,5,ATK,Party Astronauts,29400,1000,Full Buy,28350,25550,Full Buy,1
de_inferno,8,0,7,Take Flyte,Wildcard,5650,1000,Semi Eco,28050,18750,Full Buy,0
de_overpass,22,8,13,NoVum,Joker,28700,10100,Full Buy,27350,1000,Full Buy,0
de_nuke,14,6,7,VYBN,Bravado Gaming,24700,6600,Full Buy,26050,1000,Full Buy,0
de_nuke,12,7,4,Party Astronauts,Nouns Esports,29950,1000,Full Buy,24200,16600,Full Buy,1
de_ancient,19,6,12,ESCA GAMING,Iron Branch,28900,22250,Full Buy,25750,1000,Full Buy,1
de_nuke,14,6,7,VYBN,Bravado Gaming,24700,6600,Full Buy,26050,1000,Full Buy,0
de_inferno,8,2,5,Looking4Org,Sangal,25000,10450,Full Buy,27250,1000,Full Buy,0
de_ancient,27,12,14,ENCE ACADEMY,ESCA GAMING,29950,20050,Full Buy,20450,1000,Full Buy,0
de_overpass,18,3,14,XvG Miracle,DNMK,12100,2900,Semi Buy,26200,13500,Full Buy,0
de_mirage,10,3,6,B8,9 Pandas Esport,10750,9400,Semi Buy,27950,17950,Full Buy,1
de_inferno,18,7,10,HEROIC,FURIA,23850,18150,Full Buy,22600,1000,Full Buy,1
de_mirage,12,7,4,paiN,00NATION,29850,15550,Full Buy,27050,14350,Full Buy,1
de_mirage,24,13,10,ATK,ZOMBLERS,10450,1000,Semi Buy,22350,11600,Full Buy,0
de_inferno,1,0,0,Goliath Gaming,Nixuh,5200,1000,Semi Eco,4300,1000,Full Eco,0
de_inferno,7,1,5,Take Flyte,Joker,29100,4750,Full Buy,28150,23750,Full Buy,1
de_overpass,21,12,8,Copenhagen Flames,Ignis Serpens,29700,15400,Full Buy,22550,1000,Full Buy,1
de_inferno,18,9,8,Illuminar Gaming,PGE Turów,6800,6200,Semi Eco,21150,7500,Full Buy,0
de_anubis,19,11,7,Ocelot Esports,eMasters,30550,14800,Full Buy,27450,1000,Full Buy,1
de_ancient,10,3,7,wolsung,atputies,29200,6000,Full Buy,27450,17850,Full Buy,1
de_inferno,8,1,6,NoVum,joker,27900,1000,Full Buy,27550,18750,Full Buy,0
de_nuke,3,1,1,Team ESCA Gaming,AGO esports,18150,1000,Semi Buy,9700,4900,Semi Eco,0
de_inferno,24,11,12,Nixuh,Bravado Gaming,8600,1000,Semi Eco,24200,5000,Full Buy,0
de_ancient,8,3,4,SELECAO,BESTIA,28500,4550,Full Buy,27150,17850,Full Buy,0
de_nuke,25,9,15,PACT,Team Singularity,25500,13700,Full Buy,20450,1000,Full Buy,0
de_overpass,1,0,0,FLUFFY AIMERS,timbermen,4300,1000,Full Eco,4250,1000,Full Eco,0
de_mirage,7,3,3,Red Ded Redemption,Shimmer,23150,4950,Full Buy,25600,1000,Full Buy,1
de_mirage,1,0,0,Red Ded Redemption,Shimmer,4750,1000,Full Eco,4650,1000,Full Eco,1
de_ancient,36,17,18,BIG Academy,Ignis Serpens,32000,14150,Full Buy,27550,1000,Full Buy,1
de_mirage,22,15,6,BIG,Vitality,31250,21150,Full Buy,18450,1000,Semi Buy,0
de_overpass,11,4,6,NAVI,HEROIC,30250,18350,Full Buy,27250,1000,Full Buy,0
de_inferno,26,12,13,Ocelot Sports,eMasters,29200,7200,Full Buy,4950,1000,Full Eco,1
de_inferno,11,4,6,ex-Corinthians,RED Canids,1000,1000,Full Eco,25300,12300,Full Buy,0
de_overpass,28,13,14,HEROIC,The MongolZ,26600,8400,Full Buy,27650,19450,Full Buy,0
de_mirage,9,4,4,00NATION,Fluxo,27800,10600,Full Buy,27050,1000,Full Buy,0
de_mirage,1,0,0,Vitality,BIG,4400,1000,Full Eco,4250,1000,Full Eco,0
de_vertigo,17,12,4,Nexus,Ignis Serpens,22000,4100,Full Buy,1000,1000,Full Eco,1
de_overpass,13,5,7,PGE Turów,AGO esports,28450,11500,Full Buy,17100,1000,Semi Buy,0
de_inferno,8,3,4,ATK,Wildcard,24150,1000,Full Buy,22100,9400,Full Buy,0
de_inferno,13,4,8,TropiCaos,W7M Academy,30100,16000,Full Buy,25300,1000,Full Buy,0
de_ancient,2,1,0,9 Pandas Esport,B8,22150,3350,Full Buy,10000,1000,Semi Buy,1
de_inferno,6,0,5,1WIN,Joker,6250,1000,Semi Eco,25900,18650,Full Buy,0
de_overpass,2,1,0,NAVI,HEROIC,19900,3350,Semi Buy,1200,1000,Full Eco,1
de_vertigo,19,13,5,timbermen,BHOP Esports,28450,17200,Full Buy,20100,1000,Full Buy,1
de_mirage,8,4,3,Red Ded Redemption,Shimmer,28800,11600,Full Buy,22550,1000,Full Buy,0
de_mirage,7,4,4,atputies,wolsung,23000,4550,Full Buy,25000,7250,Full Buy,1
de_overpass,2,1,0,HEROIC,Ninjas in Pyjamas,22650,3100,Full Buy,15250,1000,Semi Buy,1
de_inferno,17,11,5,Scavengers,godsent,9800,1000,Semi Eco,19900,2500,Semi Buy,0
de_overpass,7,1,5,Nixuh,Bravado Gaming,29600,5250,Full Buy,27950,16050,Full Buy,1
de_anubis,26,11,14,NIBBLE,VYBN,20700,1000,Full Buy,27250,7050,Full Buy,0
de_overpass,40,18,21,FORZE,Looking4Org,30350,1000,Full Buy,27350,1000,Full Buy,1
de_inferno,7,4,2,Looking4Org,Coalesce,31300,21000,Full Buy,25300,1000,Full Buy,1
de_nuke,2,1,0,WITHOUTWARNING,paiN Gaming,19400,2300,Semi Buy,1000,1000,Full Eco,1
de_overpass,23,9,13,Party Astronauts,ATK,11650,9300,Semi Buy,27450,15450,Full Buy,0
de_vertigo,12,4,7,Bravado Gaming,Nixuh,28600,13150,Full Buy,4500,1000,Full Eco,1
de_anubis,17,9,7,Looking4Org,Aurora,17900,3750,Semi Buy,1000,1000,Full Eco,1
de_inferno,20,10,9,Wildcard,Party Astronauts,26850,17600,Full Buy,1300,1000,Full Eco,1
de_inferno,12,4,7,ex-Corinthians,RED Canids,25700,1000,Full Buy,25000,18000,Full Buy,0
de_nuke,39,19,19,BIG,paiN,29200,1000,Full Buy,27350,14350,Full Buy,1
de_inferno,25,12,12,W7M Academy,BocaJrsGaming,24250,1000,Full Buy,28750,19500,Full Buy,0
de_ancient,3,2,0,APEKS,HAVU,24050,14150,Full Buy,22800,1000,Full Buy,0
de_ancient,7,4,2,Illuminar Gaming,Team Singularity,17500,1000,Semi Buy,26850,10850,Full Buy,0
de_mirage,11,7,3,Bravado Gaming,Nixuh,4750,1000,Full Eco,22050,5400,Full Buy,0
de_mirage,2,1,0,Party Astronauts,Strife,19750,2700,Semi Buy,1000,1000,Full Eco,1
de_nuke,7,3,3,Fluxo,9z Team,28500,9700,Full Buy,27250,14650,Full Buy,0
de_ancient,10,3,6,SELECAO,Team Solid,25100,1000,Full Buy,27250,11250,Full Buy,1
de_ancient,4,2,1,Bravado Gaming,VYBN,29750,16700,Full Buy,1000,1000,Full Eco,1
de_mirage,27,12,14,9 Pandas Esport,Entropiq,30750,18150,Full Buy,27050,22100,Full Buy,1
de_ancient,14,7,6,DNMK,Nixuh,16250,1000,Semi Buy,23700,7350,Full Buy,0
de_overpass,22,11,10,HEROIC,The MongolZ,29600,16250,Full Buy,10550,10550,Semi Buy,1
de_ancient,26,12,13,Ignis Serpens,Copenhagen Flames,28550,21000,Full Buy,27050,10950,Full Buy,0
de_ancient,23,13,9,Party Astronauts,Snakes Den,29850,5300,Full Buy,25400,1000,Full Buy,0
de_anubis,14,5,8,ATK,Wildcard,25900,4500,Full Buy,29900,15450,Full Buy,1
de_mirage,25,14,10,9 Pandas Esport,B8,25800,11400,Full Buy,26450,1000,Full Buy,0
de_mirage,12,4,7,Imperial Sportsbet,The MongolZ,25500,6000,Full Buy,27250,17950,Full Buy,0
de_vertigo,37,18,18,ATK,Party Astronauts,30750,1000,Full Buy,27550,1000,Full Buy,0
de_ancient,24,10,13,FURIA,HEROIC,13550,4750,Semi Buy,27250,18450,Full Buy,0
de_overpass,16,8,7,VISU Gaming,Sampi-Tipsport,4400,1000,Full Eco,4350,1000,Full Eco,0
de_nuke,26,15,10,Zero Tenacity,Sampi,30500,1000,Full Buy,25300,12800,Full Buy,0
de_nuke,23,15,7,Bravado Gaming,VYBN,32350,23150,Full Buy,25800,1000,Full Buy,0
de_nuke,11,2,8,Viperio,EX-HNRS,29550,6650,Full Buy,25400,12800,Full Buy,1
de_inferno,18,13,4,RED Canids,ex-Corinthians,23850,15600,Full Buy,2950,1000,Full Eco,1
de_mirage,26,13,12,ATK,ZOMBLERS,23250,1000,Full Buy,27850,15650,Full Buy,0
de_nuke,11,3,7,Fluxo,9z Team,7400,1000,Semi Eco,27450,19650,Full Buy,1
de_vertigo,24,8,15,ex-Corinthians,RED Canids,27250,1000,Full Buy,27650,15150,Full Buy,1
de_mirage,17,10,8,wolsung,atputies,25500,6200,Full Buy,23550,17800,Full Buy,0
de_nuke,8,1,6,Ocelot Sports,eMasters,23200,1000,Full Buy,27750,16750,Full Buy,1
de_inferno,14,11,2,w7m Academy,100TAG,31450,15200,Full Buy,9650,1000,Semi Eco,1
de_mirage,15,4,10,00NATION,Fluxo,19750,1000,Semi Buy,30400,13300,Full Buy,1
de_inferno,1,0,0,paiN Gaming,FLUFFY AIMERS,2900,1000,Full Eco,4300,1000,Full Eco,0
de_inferno,15,10,4,EX-FOURTEEN,FTW,30550,22150,Full Buy,15850,1000,Semi Buy,1
de_inferno,14,5,8,fightclub,DomiNation,1200,1000,Full Eco,25400,8800,Full Buy,0
de_inferno,12,2,9,Take Flyte,Joker,11850,1000,Semi Buy,22550,14850,Full Buy,0
de_ancient,23,8,14,NAVI,HEROIC,29050,11600,Full Buy,3050,1000,Full Eco,1
de_overpass,7,5,1,Nouns Esports,Party Astronauts,28400,15650,Full Buy,9000,1000,Semi Eco,1
de_inferno,16,7,8,Party Astronauts,Take Flyte,4600,1000,Full Eco,4600,1000,Full Eco,0
de_nuke,23,14,8,Take Flyte,WITHOUTWARNING,30700,15050,Full Buy,23000,1000,Full Buy,0
de_inferno,4,3,0,Into The Win,HEET,30250,10400,Full Buy,12200,1000,Semi Buy,1
de_vertigo,12,11,0, PROSPECTS,Young Ninjas,31050,15700,Full Buy,19300,1000,Semi Buy,0
de_inferno,11,9,1,ALTERNATE aTTaX,VISU Gaming,31200,8550,Full Buy,27350,15350,Full Buy,1
de_inferno,13,10,2,w7m Academy,100TAG,31150,17050,Full Buy,21300,1000,Full Buy,1
de_inferno,15,6,8,Party Astronauts,Classless,23700,1000,Full Buy,21500,4700,Full Buy,1
de_inferno,21,15,5,Websterz,9 Pandas Esport,31450,12250,Full Buy,16700,4700,Semi Buy,0
de_mirage,17,5,11,Allstars,Monte,19450,2000,Semi Buy,10900,1000,Semi Buy,1
de_inferno,1,0,0,Ninjas in Pyjamas,HEROIC,4650,1000,Full Eco,4200,1000,Full Eco,0
de_nuke,1,0,0,Wildcard,Party Astronauts,4400,1000,Full Eco,4300,1000,Full Eco,0
de_inferno,4,2,1,fightclub,DomiNation,28400,17500,Full Buy,1000,1000,Full Eco,0
de_mirage,5,3,1,NAVI,Ninjas in Pyjamas,6350,1000,Semi Eco,24500,3800,Full Buy,0
de_overpass,2,0,1,Party Astronauts,timbermen,11200,1000,Semi Buy,16750,1000,Semi Buy,1
de_ancient,14,9,4,HOTU,Nightmare eSports,31450,18550,Full Buy,25000,1000,Full Buy,1
de_anubis,9,5,3,9 Pandas Esport,iNation,23600,1000,Full Buy,27650,17050,Full Buy,1
de_anubis,20,9,10,FORZE,Monte,12000,5200,Semi Buy,25500,12050,Full Buy,0
de_anubis,5,1,3,ATK,Wildcard,30100,7050,Full Buy,20000,1000,Full Buy,1
de_inferno,11,9,1,9 Pandas Esport,Eternal Fire AC,31650,5400,Full Buy,22800,1000,Full Buy,1
de_inferno,5,2,2,9 Pandas,Astralis Talent,28250,4650,Full Buy,18250,1000,Semi Buy,0
de_inferno,13,2,10,Take Flyte,Wildcard,26850,1000,Full Buy,27850,25650,Full Buy,0
de_overpass,20,4,14,Evil Geniuses,WITHOUTWARNING,27750,1000,Full Buy,21200,17700,Full Buy,1
de_nuke,4,0,3,Wildcard,Take Flyte,27700,1000,Full Buy,21300,12900,Full Buy,1
de_nuke,20,7,12,EX-HNRS,Websterz,14050,6950,Semi Buy,25700,13200,Full Buy,0
de_mirage,10,3,6,DomiNation,fightclub,24150,1000,Full Buy,24450,7150,Full Buy,1
de_vertigo,20,11,8,KS,Endpoint CeX,6300,1000,Semi Eco,26200,18300,Full Buy,0
de_overpass,4,3,0,Vitality,BIG,30450,10950,Full Buy,12600,1000,Semi Buy,1
de_inferno,11,2,8,NoVum,joker,25700,7950,Full Buy,27750,1000,Full Buy,0
de_inferno,24,15,8,Wildcard,Limitless,23800,800,Full Buy,19350,6750,Semi Buy,1
de_nuke,9,3,5,Nexus,Ignis Serpens,31250,27850,Full Buy,22250,1000,Full Buy,0
de_inferno,21,6,14,W7M Academy,9z,31550,18050,Full Buy,26950,1000,Full Buy,1
de_inferno,9,3,5,INTZ,Fluxo,29100,4950,Full Buy,24200,4700,Full Buy,0
de_vertigo,12,6,5,APEKS,HAVU,29000,9200,Full Buy,24200,5950,Full Buy,1
de_mirage,10,2,7,KS,Endpoint CeX,30550,4700,Full Buy,27750,19650,Full Buy,0
de_anubis,19,6,11,W7M Academy,MIBR,22200,1000,Full Buy,19050,14450,Semi Buy,0
de_ancient,1,0,0,ESCA GAMING,ENCE ACADEMY,4400,1000,Full Eco,4350,1000,Full Eco,0
de_vertigo,25,11,13,ex-Corinthians,MIBR Academy,31350,16550,Full Buy,10450,1000,Semi Buy,1
de_vertigo,1,0,0,YNG SHARKS,Team Solid,4000,1000,Full Eco,4200,1000,Full Eco,1
de_vertigo,7,4,2,Ignis Serpens,BIG Academy,30150,9500,Full Buy,9800,1000,Semi Eco,1
de_inferno,25,12,12,FLUFFY AIMERS,paiN Gaming,30550,17600,Full Buy,19700,1000,Semi Buy,0
de_mirage,11,9,1,paiN Gaming,Fluxo,31150,13250,Full Buy,23550,1000,Full Buy,1
de_anubis,11,5,4,MIBR,W7M Academy,31750,23850,Full Buy,22650,19150,Full Buy,0
de_ancient,9,1,7,w7m Academy,BESTIA,29850,8950,Full Buy,27850,19150,Full Buy,0
de_anubis,18,10,7,paiN,00NATION,3100,2800,Full Eco,22300,17600,Full Buy,0
de_vertigo,13,5,7,Hype E-sports,NOWEEDNOWIN,29650,15550,Full Buy,4050,1000,Full Eco,1
de_nuke,7,1,5,Ocelot Sports,eMasters,4850,1000,Full Eco,27050,12500,Full Buy,0
de_mirage,7,5,1,HEROIC,FURIA,28400,17000,Full Buy,27050,17500,Full Buy,1
de_ancient,3,0,2,Snakes Den,Party Astronauts,9050,6850,Semi Eco,20350,10700,Full Buy,0
de_nuke,4,3,0,VYBN,Bravado Gaming,31400,22850,Full Buy,26650,1000,Full Buy,0
de_mirage,2,0,1,Vitality,BIG,11900,1650,Semi Buy,20250,2400,Full Buy,0
de_vertigo,16,6,9,B4 Demons,Corinthians CDS,3850,1000,Full Eco,4700,1000,Full Eco,1
de_ancient,25,9,15,9INE,HEROIC,27600,13800,Full Buy,8800,1000,Semi Eco,1
de_overpass,14,6,7,NAVI,HEROIC,31350,22650,Full Buy,6600,1000,Semi Eco,1
de_ancient,20,11,8,HAVU,APEKS,31350,1000,Full Buy,25650,5100,Full Buy,0
de_inferno,18,12,5,Websterz,9 Pandas Esport,28000,16700,Full Buy,7250,1000,Semi Eco,1
de_ancient,18,11,6,PROSPECTS,9 Pandas,14700,7850,Semi Buy,24700,11500,Full Buy,0
de_ancient,7,4,2,Copenhagen Flames,Ignis Serpens,21900,5150,Full Buy,19300,1000,Semi Buy,1
de_inferno,16,5,10,HEROIC,Team Vitality,4500,1000,Full Eco,4200,1000,Full Eco,1
de_nuke,11,2,8,VYBN,Bravado Gaming,30500,1000,Full Buy,23900,16250,Full Buy,1
de_inferno,17,8,8,W7M Academy,MIBR,10250,1000,Semi Buy,18150,2150,Semi Buy,0
de_ancient,11,6,4,HEROIC,9INE,28000,6800,Full Buy,21450,1000,Full Buy,1
de_mirage,25,12,14,wolsung,atputies,25100,1000,Full Buy,27550,19650,Full Buy,1
de_inferno,14,4,9,Endpoint CeX,KS,29500,14700,Full Buy,19900,1000,Semi Buy,0
de_nuke,22,13,8,MIBR,Wildcard,24500,1000,Full Buy,27450,6400,Full Buy,0
de_inferno,9,2,6,Goliath Gaming,Nixuh,26400,15950,Full Buy,28050,21350,Full Buy,0
de_anubis,12,7,4,BIG OMENAcademy,yologang420,2200,1000,Full Eco,25900,9600,Full Buy,0
de_ancient,22,10,11,BHOP Esports,Nouns Esports,30650,18350,Full Buy,25200,1000,Full Buy,0
de_overpass,3,2,0,DNMK,XvG Miracle,25350,20050,Full Buy,24100,1000,Full Buy,1
de_inferno,9,1,7,BocaJrsGaming,W7M Academy,14000,7150,Semi Buy,27350,4700,Full Buy,0
de_nuke,25,14,10,Ignis Serpens,Nexus,31350,26050,Full Buy,1500,1000,Full Eco,1
